backend,benchmark_name,completed_at,duration_ms,experiment_group,game,invalid_moves,invalid_players,metrics_context,model,moves,nash_distance,oracle_accuracy_pct,oracle_average_value_gap,oracle_blunders,oracle_perfect_moves,outcome,players,prompt_family,prompt_family_id,prompt_version,record_type,run_id,scores,seed,started_at,trial,trial_id,variant_name,winner
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:25Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [24, 39, 37], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [24, 39, 37], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}, ""Single Agent"": {""equilibrium_allocation"": [24, 39, 37], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}}, ""points"": [24, 40, 37], ""scores"": [0, 0]}",mock-deterministic,"{""Hierarchical Team"": [33, 33, 34], ""Single Agent"": [33, 33, 34]}","{""Hierarchical Team"": {""equilibrium_allocation"": [24, 39, 37], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}, ""Single Agent"": {""equilibrium_allocation"": [24, 39, 37], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}}",,,,,,"[""Single Agent"", ""Hierarchical Team""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Hierarchical Team"": 0, ""Single Agent"": 0}",1450960376,2026-04-10T21:32:25Z,10,run_20260410_173224_8bf1db5_dirty::internal_ai_tournament::blotto::10::1450960376,discrete_blotto_v1,TIE
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:25Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 19, ""valid_columns"": [3, 4, 5, 6]}",mock-deterministic,,,,,,,,"[""Single Agent"", ""Hierarchical Team""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,,378490167,2026-04-10T21:32:25Z,10,run_20260410_173224_8bf1db5_dirty::internal_ai_tournament::connect4::10::378490167,gravity_grid_standard_v1,Single Agent
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:25Z,0,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [35, 25, 40], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [35, 25, 40], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team"": {""equilibrium_allocation"": [35, 25, 40], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}}, ""points"": [42, 31, 49], ""scores"": [0, 0]}",mock-deterministic,"{""Hierarchical Team"": [33, 33, 34], ""Parallel Team"": [33, 33, 34]}","{""Hierarchical Team"": {""equilibrium_allocation"": [35, 25, 40], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team"": {""equilibrium_allocation"": [35, 25, 40], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}}",,,,,,"[""Parallel Team"", ""Hierarchical Team""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Hierarchical Team"": 0, ""Parallel Team"": 0}",2966324357,2026-04-10T21:32:25Z,10,run_20260410_173224_8bf1db5_dirty::internal_ai_tournament::blotto::10::2966324357,discrete_blotto_v1,TIE
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:25Z,0,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 19, ""valid_columns"": [3, 4, 5, 6]}",mock-deterministic,,,,,,,,"[""Parallel Team"", ""Hierarchical Team""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,,3782398091,2026-04-10T21:32:25Z,10,run_20260410_173224_8bf1db5_dirty::internal_ai_tournament::connect4::10::3782398091,gravity_grid_standard_v1,Parallel Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:25Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [34, 36, 30], ""invalid_actions"": {}, ""nash_distance"": {""Single Agent"": {""equilibrium_allocation"": [34, 36, 30], ""l1_distance"": 8, ""normalized_l1_distance"": 0.04}, ""Uniform Bot"": {""equilibrium_allocation"": [34, 36, 30], ""l1_distance"": 6, ""normalized_l1_distance"": 0.03}}, ""points"": [26, 27, 23], ""scores"": [23, 26]}",mock-deterministic,"{""Single Agent"": [33, 33, 34], ""Uniform Bot"": [34, 33, 33]}","{""Single Agent"": {""equilibrium_allocation"": [34, 36, 30], ""l1_distance"": 8, ""normalized_l1_distance"": 0.04}, ""Uniform Bot"": {""equilibrium_allocation"": [34, 36, 30], ""l1_distance"": 6, ""normalized_l1_distance"": 0.03}}",,,,,,"[""Single Agent"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Single Agent"": 23, ""Uniform Bot"": 26}",1035500011,2026-04-10T21:32:25Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::1035500011,discrete_blotto_v1,Uniform Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:25Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [31, 46, 23], ""invalid_actions"": {}, ""nash_distance"": {""Random Bot"": {""equilibrium_allocation"": [31, 46, 23], ""l1_distance"": 46, ""normalized_l1_distance"": 0.23}, ""Single Agent"": {""equilibrium_allocation"": [31, 46, 23], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}}, ""points"": [25, 37, 18], ""scores"": [55, 25]}",mock-deterministic,"{""Random Bot"": [54, 31, 15], ""Single Agent"": [33, 33, 34]}","{""Random Bot"": {""equilibrium_allocation"": [31, 46, 23], ""l1_distance"": 46, ""normalized_l1_distance"": 0.23}, ""Single Agent"": {""equilibrium_allocation"": [31, 46, 23], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}}",,,,,,"[""Single Agent"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Random Bot"": 25, ""Single Agent"": 55}",669665955,2026-04-10T21:32:25Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::669665955,discrete_blotto_v1,Single Agent
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [48, 39, 13], ""invalid_actions"": {}, ""nash_distance"": {""High-Value Targeting Bot"": {""equilibrium_allocation"": [48, 39, 13], ""l1_distance"": 20, ""normalized_l1_distance"": 0.1}, ""Single Agent"": {""equilibrium_allocation"": [48, 39, 13], ""l1_distance"": 42, ""normalized_l1_distance"": 0.21}}, ""points"": [47, 38, 13], ""scores"": [13, 85]}",mock-deterministic,"{""High-Value Targeting Bot"": [58, 38, 4], ""Single Agent"": [33, 33, 34]}","{""High-Value Targeting Bot"": {""equilibrium_allocation"": [48, 39, 13], ""l1_distance"": 20, ""normalized_l1_distance"": 0.1}, ""Single Agent"": {""equilibrium_allocation"": [48, 39, 13], ""l1_distance"": 42, ""normalized_l1_distance"": 0.21}}",,,,,,"[""Single Agent"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""High-Value Targeting Bot"": 85, ""Single Agent"": 13}",3542721982,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::3542721982,discrete_blotto_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [44, 41, 15], ""invalid_actions"": {}, ""nash_distance"": {""Nash-Approx Bot"": {""equilibrium_allocation"": [44, 41, 15], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [44, 41, 15], ""l1_distance"": 38, ""normalized_l1_distance"": 0.19}}, ""points"": [45, 42, 15], ""scores"": [15, 87]}",mock-deterministic,"{""Nash-Approx Bot"": [44, 41, 15], ""Single Agent"": [33, 33, 34]}","{""Nash-Approx Bot"": {""equilibrium_allocation"": [44, 41, 15], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [44, 41, 15], ""l1_distance"": 38, ""normalized_l1_distance"": 0.19}}",,,,,,"[""Single Agent"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Nash-Approx Bot"": 87, ""Single Agent"": 15}",2085899233,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::2085899233,discrete_blotto_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [18, 49, 33], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team"": {""equilibrium_allocation"": [18, 49, 33], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}, ""Uniform Bot"": {""equilibrium_allocation"": [18, 49, 33], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}}, ""points"": [11, 31, 21], ""scores"": [21, 11]}",mock-deterministic,"{""Parallel Team"": [33, 33, 34], ""Uniform Bot"": [34, 33, 33]}","{""Parallel Team"": {""equilibrium_allocation"": [18, 49, 33], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}, ""Uniform Bot"": {""equilibrium_allocation"": [18, 49, 33], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}}",,,,,,"[""Parallel Team"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Parallel Team"": 21, ""Uniform Bot"": 11}",203902267,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::203902267,discrete_blotto_v1,Parallel Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [34, 37, 29], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team"": {""equilibrium_allocation"": [34, 37, 29], ""l1_distance"": 10, ""normalized_l1_distance"": 0.05}, ""Random Bot"": {""equilibrium_allocation"": [34, 37, 29], ""l1_distance"": 70, ""normalized_l1_distance"": 0.35}}, ""points"": [44, 48, 37], ""scores"": [85, 44]}",mock-deterministic,"{""Parallel Team"": [33, 33, 34], ""Random Bot"": [69, 27, 4]}","{""Parallel Team"": {""equilibrium_allocation"": [34, 37, 29], ""l1_distance"": 10, ""normalized_l1_distance"": 0.05}, ""Random Bot"": {""equilibrium_allocation"": [34, 37, 29], ""l1_distance"": 70, ""normalized_l1_distance"": 0.35}}",,,,,,"[""Parallel Team"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Parallel Team"": 85, ""Random Bot"": 44}",1893750525,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::1893750525,discrete_blotto_v1,Parallel Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [38, 13, 49], ""invalid_actions"": {}, ""nash_distance"": {""High-Value Targeting Bot"": {""equilibrium_allocation"": [38, 13, 49], ""l1_distance"": 22, ""normalized_l1_distance"": 0.11}, ""Parallel Team"": {""equilibrium_allocation"": [38, 13, 49], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}}, ""points"": [32, 11, 41], ""scores"": [11, 73]}",mock-deterministic,"{""High-Value Targeting Bot"": [36, 4, 60], ""Parallel Team"": [33, 33, 34]}","{""High-Value Targeting Bot"": {""equilibrium_allocation"": [38, 13, 49], ""l1_distance"": 22, ""normalized_l1_distance"": 0.11}, ""Parallel Team"": {""equilibrium_allocation"": [38, 13, 49], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}}",,,,,,"[""Parallel Team"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""High-Value Targeting Bot"": 73, ""Parallel Team"": 11}",2400187668,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::2400187668,discrete_blotto_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [18, 53, 29], ""invalid_actions"": {}, ""nash_distance"": {""Nash-Approx Bot"": {""equilibrium_allocation"": [18, 53, 29], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Parallel Team"": {""equilibrium_allocation"": [18, 53, 29], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}}, ""points"": [14, 41, 22], ""scores"": [36, 41]}",mock-deterministic,"{""Nash-Approx Bot"": [18, 53, 29], ""Parallel Team"": [33, 33, 34]}","{""Nash-Approx Bot"": {""equilibrium_allocation"": [18, 53, 29], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Parallel Team"": {""equilibrium_allocation"": [18, 53, 29], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}}",,,,,,"[""Parallel Team"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Nash-Approx Bot"": 41, ""Parallel Team"": 36}",2034881357,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::2034881357,discrete_blotto_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [21, 59, 20], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [21, 59, 20], ""l1_distance"": 52, ""normalized_l1_distance"": 0.26}, ""Uniform Bot"": {""equilibrium_allocation"": [21, 59, 20], ""l1_distance"": 52, ""normalized_l1_distance"": 0.26}}, ""points"": [15, 42, 14], ""scores"": [14, 15]}",mock-deterministic,"{""Hierarchical Team"": [33, 33, 34], ""Uniform Bot"": [34, 33, 33]}","{""Hierarchical Team"": {""equilibrium_allocation"": [21, 59, 20], ""l1_distance"": 52, ""normalized_l1_distance"": 0.26}, ""Uniform Bot"": {""equilibrium_allocation"": [21, 59, 20], ""l1_distance"": 52, ""normalized_l1_distance"": 0.26}}",,,,,,"[""Hierarchical Team"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Hierarchical Team"": 14, ""Uniform Bot"": 15}",1317709115,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::1317709115,discrete_blotto_v1,Uniform Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [43, 45, 12], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [43, 45, 12], ""l1_distance"": 44, ""normalized_l1_distance"": 0.22}, ""Random Bot"": {""equilibrium_allocation"": [43, 45, 12], ""l1_distance"": 108, ""normalized_l1_distance"": 0.54}}, ""points"": [43, 44, 12], ""scores"": [44, 55]}",mock-deterministic,"{""Hierarchical Team"": [33, 33, 34], ""Random Bot"": [34, 0, 66]}","{""Hierarchical Team"": {""equilibrium_allocation"": [43, 45, 12], ""l1_distance"": 44, ""normalized_l1_distance"": 0.22}, ""Random Bot"": {""equilibrium_allocation"": [43, 45, 12], ""l1_distance"": 108, ""normalized_l1_distance"": 0.54}}",,,,,,"[""Hierarchical Team"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Hierarchical Team"": 44, ""Random Bot"": 55}",1302101818,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::1302101818,discrete_blotto_v1,Random Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [62, 17, 21], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [62, 17, 21], ""l1_distance"": 58, ""normalized_l1_distance"": 0.29}, ""High-Value Targeting Bot"": {""equilibrium_allocation"": [62, 17, 21], ""l1_distance"": 44, ""normalized_l1_distance"": 0.22}}, ""points"": [44, 12, 15], ""scores"": [27, 44]}",mock-deterministic,"{""Hierarchical Team"": [33, 33, 34], ""High-Value Targeting Bot"": [84, 6, 10]}","{""Hierarchical Team"": {""equilibrium_allocation"": [62, 17, 21], ""l1_distance"": 58, ""normalized_l1_distance"": 0.29}, ""High-Value Targeting Bot"": {""equilibrium_allocation"": [62, 17, 21], ""l1_distance"": 44, ""normalized_l1_distance"": 0.22}}",,,,,,"[""Hierarchical Team"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Hierarchical Team"": 27, ""High-Value Targeting Bot"": 44}",3462858640,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::3462858640,discrete_blotto_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [27, 20, 53], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team"": {""equilibrium_allocation"": [27, 20, 53], ""l1_distance"": 38, ""normalized_l1_distance"": 0.19}, ""Nash-Approx Bot"": {""equilibrium_allocation"": [27, 20, 53], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}}, ""points"": [16, 12, 32], ""scores"": [28, 32]}",mock-deterministic,"{""Hierarchical Team"": [33, 33, 34], ""Nash-Approx Bot"": [27, 20, 53]}","{""Hierarchical Team"": {""equilibrium_allocation"": [27, 20, 53], ""l1_distance"": 38, ""normalized_l1_distance"": 0.19}, ""Nash-Approx Bot"": {""equilibrium_allocation"": [27, 20, 53], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}}",,,,,,"[""Hierarchical Team"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Hierarchical Team"": 28, ""Nash-Approx Bot"": 32}",501079141,2026-04-10T21:32:26Z,1,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::1::501079141,discrete_blotto_v1,Nash-Approx Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [38, 45, 17], ""invalid_actions"": {}, ""nash_distance"": {""Single Agent"": {""equilibrium_allocation"": [38, 45, 17], ""l1_distance"": 34, ""normalized_l1_distance"": 0.17}, ""Uniform Bot"": {""equilibrium_allocation"": [38, 45, 17], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}}, ""points"": [43, 50, 19], ""scores"": [19, 43]}",mock-deterministic,"{""Single Agent"": [33, 33, 34], ""Uniform Bot"": [34, 33, 33]}","{""Single Agent"": {""equilibrium_allocation"": [38, 45, 17], ""l1_distance"": 34, ""normalized_l1_distance"": 0.17}, ""Uniform Bot"": {""equilibrium_allocation"": [38, 45, 17], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}}",,,,,,"[""Single Agent"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Single Agent"": 19, ""Uniform Bot"": 43}",749227807,2026-04-10T21:32:26Z,2,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::2::749227807,discrete_blotto_v1,Uniform Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [39, 13, 48], ""invalid_actions"": {}, ""nash_distance"": {""Random Bot"": {""equilibrium_allocation"": [39, 13, 48], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Single Agent"": {""equilibrium_allocation"": [39, 13, 48], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}}, ""points"": [37, 13, 46], ""scores"": [13, 83]}",mock-deterministic,"{""Random Bot"": [41, 5, 54], ""Single Agent"": [33, 33, 34]}","{""Random Bot"": {""equilibrium_allocation"": [39, 13, 48], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Single Agent"": {""equilibrium_allocation"": [39, 13, 48], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}}",,,,,,"[""Single Agent"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Random Bot"": 83, ""Single Agent"": 13}",2100178901,2026-04-10T21:32:26Z,2,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::2::2100178901,discrete_blotto_v1,Random Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [18, 23, 59], ""invalid_actions"": {}, ""nash_distance"": {""High-Value Targeting Bot"": {""equilibrium_allocation"": [18, 23, 59], ""l1_distance"": 42, ""normalized_l1_distance"": 0.21}, ""Single Agent"": {""equilibrium_allocation"": [18, 23, 59], ""l1_distance"": 50, ""normalized_l1_distance"": 0.25}}, ""points"": [15, 19, 48], ""scores"": [34, 48]}",mock-deterministic,"{""High-Value Targeting Bot"": [8, 12, 80], ""Single Agent"": [33, 33, 34]}","{""High-Value Targeting Bot"": {""equilibrium_allocation"": [18, 23, 59], ""l1_distance"": 42, ""normalized_l1_distance"": 0.21}, ""Single Agent"": {""equilibrium_allocation"": [18, 23, 59], ""l1_distance"": 50, ""normalized_l1_distance"": 0.25}}",,,,,,"[""Single Agent"", ""High-Value Targeting Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""High-Value Targeting Bot"": 48, ""Single Agent"": 34}",3641725192,2026-04-10T21:32:26Z,2,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::2::3641725192,discrete_blotto_v1,High-Value Targeting Bot
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [36, 32, 32], ""invalid_actions"": {}, ""nash_distance"": {""Nash-Approx Bot"": {""equilibrium_allocation"": [36, 32, 32], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [36, 32, 32], ""l1_distance"": 6, ""normalized_l1_distance"": 0.03}}, ""points"": [47, 41, 42], ""scores"": [83, 47]}",mock-deterministic,"{""Nash-Approx Bot"": [36, 32, 32], ""Single Agent"": [33, 33, 34]}","{""Nash-Approx Bot"": {""equilibrium_allocation"": [36, 32, 32], ""l1_distance"": 0, ""normalized_l1_distance"": 0.0}, ""Single Agent"": {""equilibrium_allocation"": [36, 32, 32], ""l1_distance"": 6, ""normalized_l1_distance"": 0.03}}",,,,,,"[""Single Agent"", ""Nash-Approx Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Nash-Approx Bot"": 47, ""Single Agent"": 83}",859606274,2026-04-10T21:32:26Z,2,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::2::859606274,discrete_blotto_v1,Single Agent
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [29, 23, 48], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team"": {""equilibrium_allocation"": [29, 23, 48], ""l1_distance"": 28, ""normalized_l1_distance"": 0.14}, ""Uniform Bot"": {""equilibrium_allocation"": [29, 23, 48], ""l1_distance"": 30, ""normalized_l1_distance"": 0.15}}, ""points"": [28, 23, 47], ""scores"": [47, 28]}",mock-deterministic,"{""Parallel Team"": [33, 33, 34], ""Uniform Bot"": [34, 33, 33]}","{""Parallel Team"": {""equilibrium_allocation"": [29, 23, 48], ""l1_distance"": 28, ""normalized_l1_distance"": 0.14}, ""Uniform Bot"": {""equilibrium_allocation"": [29, 23, 48], ""l1_distance"": 30, ""normalized_l1_distance"": 0.15}}",,,,,,"[""Parallel Team"", ""Uniform Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Parallel Team"": 47, ""Uniform Bot"": 28}",834364128,2026-04-10T21:32:26Z,2,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::2::834364128,discrete_blotto_v1,Parallel Team
mock,multi_agent_llm_game_benchmark_mock,2026-04-10T21:32:26Z,0,blotto_vs_bots,blotto,,[],"{""equilibrium_allocation"": [31, 18, 51], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team"": {""equilibrium_allocation"": [31, 18, 51], ""l1_distance"": 34, ""normalized_l1_distance"": 0.17}, ""Random Bot"": {""equilibrium_allocation"": [31, 18, 51], ""l1_distance"": 22, ""normalized_l1_distance"": 0.11}}, ""points"": [29, 17, 48], ""scores"": [17, 77]}",mock-deterministic,"{""Parallel Team"": [33, 33, 34], ""Random Bot"": [39, 7, 54]}","{""Parallel Team"": {""equilibrium_allocation"": [31, 18, 51], ""l1_distance"": 34, ""normalized_l1_distance"": 0.17}, ""Random Bot"": {""equilibrium_allocation"": [31, 18, 51], ""l1_distance"": 22, ""normalized_l1_distance"": 0.11}}",,,,,,"[""Parallel Team"", ""Random Bot""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_173224_8bf1db5_dirty,"{""Parallel Team"": 17, ""Random Bot"": 77}",821704711,2026-04-10T21:32:26Z,2,run_20260410_173224_8bf1db5_dirty::blotto_vs_bots::blotto::2::821704711,discrete_blotto_v1,Random Bot
